City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,singkil,-7.9855,111.4161,32.21,54,53,2.75,ID,1699850584
276,acacias,3.987,-73.758,21.05,88,88,2.74,CO,1699850476
277,broome,42.2506,-75.833,-0.79,82,0,0.0,US,1699850584
278,bani walid,31.7566,13.9942,16.38,60,0,2.8,LY,1699850584
279,tateyama,34.9833,139.8667,11.83,63,81,6.99,JP,1699850585
280,phan rang-thap cham,11.5667,108.9833,24.82,91,100,5.4,VN,1699850585
281,zaozersk,69.4005,32.4476,-11.33,94,99,3.23,RU,1699850585
282,gerash,27.6652,54.1371,14.08,18,64,0.61,IR,1699850585
283,la passe,45.5549,-0.8967,16.66,85,93,6.41,FR,1699850585
284,labrador city,52.9463,-66.9114,-8.05,93,100,2.06,CA,1699850586
285,enriquillo,17.9,-71.2333,25.85,88,22,6.14,DO,1699850586
286,fauske,67.2588,15.3918,-1.79,73,2,3.37,NO,1699850586
287,burang,30.25,81.1667,2.93,26,0,2.36,CN,1699850586
288,gudiyatham,12.95,78.8667,26.02,66,100,4.31,IN,1699850586
289,cody,44.5263,-109.0565,3.34,48,0,1.54,US,1699850586
290,punasa,22.2333,76.4,24.87,42,99,3.33,IN,1699850587
291,cedar city,37.6775,-113.0619,2.54,32,0,2.06,US,1699850587
292,banlung,13.7468,107.0045,31.59,48,75,3.44,KH,1699850555
293,togur,58.3631,82.8265,0.64,99,100,2.68,RU,1699850587
294,nova vicosa,-17.8919,-39.3719,24.03,84,2,6.38,BR,1699850587
295,sucre,-19.0333,-65.2627,15.56,61,100,4.27,BO,1699850176
296,sai buri,6.7013,101.6168,32.76,67,95,3.24,TH,1699850587
297,akureyri,65.6835,-18.0878,0.96,69,75,1.03,IS,1699850588
298,ad dilam,23.9915,47.1627,21.23,48,78,2.38,SA,1699850588
299,richards bay,-28.783,32.0377,19.11,82,99,3.08,ZA,1699850588
300,talnakh,69.4865,88.3972,-4.33,97,100,3.01,RU,1699850589
301,eyl,7.9803,49.8164,28.73,69,98,8.14,SO,1699850589
302,ketchikan,55.3422,-131.6461,6.99,61,0,4.63,US,1699850589
303,crane,31.3974,-102.3501,13.87,84,100,3.85,US,1699850589
304,tobelo,1.7284,128.0095,28.95,75,99,1.67,ID,1699850589
305,minas de marcona,-15.2119,-75.1103,14.28,90,90,5.78,PE,1699850590
306,guiyang,26.5833,106.7167,6.27,81,100,4.0,CN,1699850303
307,cabo san lucas,22.8909,-109.9124,26.53,70,63,2.29,MX,1699849799
308,lubuklinggau,-3.3,102.8667,33.29,53,92,1.46,ID,1699850590
309,whistler,50.1164,-122.9695,1.98,98,100,1.48,CA,1699850590
310,satka,55.0425,59.04,2.87,66,100,1.48,RU,1699850590
311,lospalos,-8.5186,127.0025,30.51,48,14,4.89,TL,1699850591
312,cannonvale,-20.2833,148.7,26.66,54,0,6.81,AU,1699850591
313,sao gabriel da cachoeira,-0.1303,-67.0892,23.46,97,43,0.36,BR,1699850591
314,keetmanshoop,-26.5833,18.1333,21.86,15,0,2.37,NA,1699850591
315,kourou,5.1552,-52.6478,25.8,89,3,3.49,GF,1699850591
316,t'aebaek,37.1759,128.9889,3.65,26,0,3.22,KR,1699850591
317,kalajoki,64.25,23.95,-1.16,82,100,4.55,FI,1699850592
318,angaur state,6.906,134.13,29.41,73,92,5.46,PW,1699850592
319,ingeniero jacobacci,-41.3427,-69.5448,4.08,61,0,6.2,AR,1699850592
320,corinth,37.9407,22.9573,16.05,96,100,1.64,GR,1699850592
321,villa bruzual,9.3328,-69.1208,24.4,84,99,0.99,VE,1699850592
322,sierra grande,-41.606,-65.3557,10.88,26,19,4.85,AR,1699850592
323,candelaria,13.9311,121.4233,26.33,73,87,4.73,PH,1699850592
324,padang,-0.9492,100.3543,29.03,80,72,3.14,ID,1699850592
325,arraial do cabo,-22.9661,-42.0278,23.77,90,80,2.18,BR,1699850593
326,idri,27.5,13.2667,17.21,64,0,2.91,LY,1699850593
327,kemijarvi,66.7131,27.4306,-8.33,96,100,2.24,FI,1699850593
328,kegen,43.0197,79.2203,-2.63,90,100,1.63,KZ,1699850593
329,isangel,-19.55,169.2667,26.06,73,75,2.57,VU,1699850593
330,bikenibeu village,1.3673,173.1241,28.98,84,75,1.54,KI,1699850593
331,mount isa,-20.7333,139.5,37.87,20,6,6.69,AU,1699850594
332,san antonio de pale,-1.4014,5.6325,26.22,83,44,4.22,GQ,1699850594
333,vernon,50.2581,-119.2691,5.74,72,100,2.57,CA,1699850427
334,al hasakah,36.5024,40.7477,18.65,45,37,1.69,SY,1699850594
335,smithers,54.7804,-127.1743,-1.82,100,100,1.03,CA,1699850594
336,berdigestyakh,62.0989,126.6992,-14.77,92,95,3.5,RU,1699850594
337,palangkaraya,-2.2,113.8333,24.4,95,100,0.97,ID,1699850594
338,tual,-5.6667,132.75,27.95,77,46,4.51,ID,1699850595
339,pacific grove,36.6177,-121.9166,14.12,89,75,1.54,US,1699850595
340,galle,6.0367,80.217,26.03,88,100,2.79,LK,1699850595
341,kapa'a,22.0752,-159.319,26.99,82,75,10.29,US,1699850595
342,princeton,25.5384,-80.4089,27.01,84,0,2.57,US,1699850003
343,robertsganj,24.7,83.0667,25.69,40,14,1.57,IN,1699850595
344,bengkulu,-3.8004,102.2655,27.9,79,62,5.16,ID,1699850596
345,beibei,29.8256,106.4339,11.87,77,100,2.05,CN,1699850596
346,plastun,44.7561,136.2939,0.07,48,60,5.23,RU,1699850596
347,iwaki,37.05,140.8833,12.85,54,90,1.34,JP,1699850596
348,qamdo,31.1667,97.2333,0.14,32,0,1.64,CN,1699850596
349,palapye,-22.546,27.1251,20.18,66,93,9.07,BW,1699850596
350,okhotsk,59.3833,143.3,-13.44,76,4,8.3,RU,1699850596
351,queenstown,-31.8976,26.8753,11.22,75,2,0.18,ZA,1699850597
352,santa cruz,-17.8,-63.1667,29.7,62,46,7.72,BO,1699850594
353,basoko,1.2391,23.616,20.97,95,80,1.07,CD,1699850597
354,princeville,45.7668,-61.2985,2.4,94,100,2.06,CA,1699850597
355,beltran,-27.8291,-64.061,20.43,52,99,6.32,AR,1699850597
356,kasongo-lunda,-6.4667,16.8167,20.68,99,100,0.85,CD,1699850597
357,klyuchi,52.2667,79.1667,4.96,81,98,5.6,RU,1699850597
358,colonia general alfredo stroessner,-25.3667,-55.7,27.25,55,80,1.84,PY,1699850598
359,peto,20.1333,-88.9167,22.4,99,8,0.99,MX,1699850598
360,pallisa,1.145,33.7094,20.84,88,78,1.75,UG,1699850598
361,ryotsu-minato,38.0833,138.4333,8.97,61,71,9.34,JP,1699850598
362,maceio,-9.6658,-35.7353,21.69,100,0,1.54,BR,1699850598
363,yakymivka,46.6897,35.1536,7.32,84,84,3.85,UA,1699850598
364,henderson,36.0397,-114.9819,15.45,22,0,3.6,US,1699850420
365,aldama,22.9167,-98.0667,19.72,80,100,1.65,MX,1699850599
366,mili,6.0815,171.735,28.77,81,100,7.96,MH,1699850599
367,bel ombre,-4.6167,55.4167,29.91,74,40,2.57,SC,1699850599
368,itoman,26.1247,127.6694,23.21,53,40,10.29,JP,1699850599
369,viedma,-40.8135,-62.9967,8.7,24,0,4.37,AR,1699850599
370,caleta de carquin,-11.0925,-77.6267,19.3,87,20,4.28,PE,1699850599
371,kristiansund,63.1115,7.732,0.36,80,61,3.09,NO,1699850600
372,nagqu,31.5,92.0,-2.92,22,3,2.59,CN,1699850600
373,guaymate,18.5879,-68.9787,23.86,94,14,3.54,DO,1699850600
374,ust'-ordynskiy,52.805,104.7508,-8.15,75,60,0.82,RU,1699850600
375,launceston,-41.45,147.1667,22.41,42,0,10.8,AU,1699850600
376,st. john's,47.5649,-52.7093,-1.29,81,100,6.17,CA,1699850600
377,fort bragg,35.139,-79.006,10.75,81,0,0.89,US,1699850601
378,al bawiti,28.3492,28.8659,19.25,88,0,2.45,EG,1699850601
379,constantia,44.1833,28.65,3.38,52,97,1.2,RO,1699850601
380,happy valley-goose bay,53.3168,-60.3315,-1.83,69,75,6.17,CA,1699850601
381,jarny,49.1574,5.8788,12.45,93,100,1.79,FR,1699850601
382,yaren,-0.5472,166.916,27.94,82,93,11.32,NR,1699850601
383,malango,-2.9627,119.9001,30.17,48,97,2.0,ID,1699850601
384,khandyga,62.6667,135.6,-20.72,97,100,0.56,RU,1699850602
385,luderitz,-26.6481,15.1594,18.91,52,0,6.43,NA,1699850602
386,ancud,-41.8697,-73.8203,8.78,86,94,5.2,CL,1699850602
387,alice springs,-23.7,133.8833,35.75,19,89,3.6,AU,1699850602
388,viveiro,43.6623,-7.5934,18.17,83,86,7.96,ES,1699850602
389,kununurra,-15.7667,128.7333,35.99,44,42,4.12,AU,1699850556
390,chambas,22.1928,-78.9136,24.32,85,30,3.89,CU,1699850602
391,ndende,-2.4008,11.3581,22.4,99,98,0.16,GA,1699850602
392,neryungri,56.6709,124.6491,-9.62,84,97,2.7,RU,1699850603
393,kati,12.7441,-8.0726,17.67,18,36,1.16,ML,1699850603
394,mazyr,52.0495,29.2456,5.43,83,100,6.74,BY,1699850603
395,barentu,15.1139,37.5928,24.9,52,52,1.51,ER,1699850603
396,rainsville,34.4943,-85.8477,11.94,92,0,0.0,US,1699850603
397,oneonta,42.4529,-75.0638,-2.61,91,4,0.32,US,1699850603
398,onega,63.9061,38.1404,-4.12,85,87,6.2,RU,1699850571
399,ust'-kalmanka,52.1207,83.305,5.22,73,67,6.8,RU,1699850603
400,ta`u,-14.2336,-169.5144,28.09,77,26,2.63,AS,1699850604
401,altamont,42.2068,-121.7372,8.91,66,0,8.75,US,1699850604
402,newman,37.3138,-121.0208,15.03,43,97,2.1,US,1699850604
403,urumqi,43.801,87.6005,2.53,75,75,3.0,CN,1699850604
404,khorramshahr,30.4397,48.1664,18.98,59,100,1.03,IR,1699850604
405,pangody,65.85,74.4859,-8.25,89,13,9.03,RU,1699850604
406,tidjikja,18.5564,-11.4271,24.08,14,11,4.03,MR,1699850604
407,kebili,33.7044,8.969,17.17,66,33,3.34,TN,1699850605
408,kirensk,57.7853,108.1119,-7.24,69,84,2.24,RU,1699850605
409,punta cana,18.5818,-68.4043,27.87,78,20,5.14,DO,1699850605
410,ca mau,9.1769,105.15,30.82,67,68,6.0,VN,1699850605
411,saint clair,38.55,-89.9168,11.87,51,54,3.23,US,1699850605
412,portland,45.5234,-122.6762,12.21,91,100,0.89,US,1699850027
413,kirovskiy,45.0917,133.5136,-3.32,78,70,5.0,RU,1699850605
414,panaba,21.2833,-88.2667,22.97,96,63,3.11,MX,1699850606
415,dolores,-36.3132,-57.6792,8.26,80,38,3.05,AR,1699850606
416,greymouth,-42.4667,171.2,14.58,87,99,4.71,NZ,1699850606
417,olds,51.7834,-114.102,3.46,59,100,2.06,CA,1699850606
418,selfoss,63.9331,-20.9971,2.8,60,99,6.83,IS,1699850606
419,shiyan,32.6475,110.7781,10.99,54,76,2.14,CN,1699850357
420,tainan,22.9908,120.2133,27.88,50,20,4.12,TW,1699850606
421,torit,4.4133,32.5678,25.97,63,34,0.68,SS,1699850607
422,pisco,-13.7,-76.2167,19.45,88,16,1.03,PE,1699850607
423,bodo,67.28,14.405,-1.79,68,0,8.75,NO,1699850607
424,nyurba,63.2842,118.3319,-12.25,91,100,1.94,RU,1699850607
425,ginir,7.1333,40.7,17.03,81,88,1.82,ET,1699850607
426,yuzhno-kurilsk,44.0306,145.8556,2.43,80,82,2.06,RU,1699850607
427,calingasta,-31.3308,-69.4078,13.0,27,0,2.21,AR,1699850607
428,valera,9.3178,-70.6036,22.46,84,98,2.64,VE,1699850439
429,walvis bay,-22.9575,14.5053,15.14,86,9,1.29,NA,1699850608
430,puerto armuelles,8.2833,-82.8667,27.27,84,100,3.13,PA,1699850550
431,kijang,35.2442,129.2139,9.85,16,0,0.83,KR,1699850608
432,corumba,-19.0092,-57.6533,29.87,47,13,1.85,BR,1699850403
433,butembo,0.15,29.2833,15.89,97,78,0.36,CD,1699850608
434,ushachy,55.1786,28.6035,4.3,88,99,5.49,BY,1699850608
435,kingston,17.997,-76.7936,29.53,70,20,3.09,JM,1699850550
436,dhidhdhoo,6.8833,73.1,28.2,74,89,2.89,MV,1699850609
437,la'ie,21.6477,-157.9253,27.98,75,47,5.36,US,1699850609
438,sandnessjoen,66.0217,12.6316,-1.94,74,0,2.06,NO,1699850609
439,stolin,51.8912,26.846,4.98,78,98,5.92,BY,1699850609
440,totness,5.8833,-56.3167,26.68,84,0,5.59,SR,1699850609
441,bardai,11.65,7.2333,19.73,22,37,4.44,NG,1699850609
442,guarapari,-20.6667,-40.4975,24.94,79,78,2.86,BR,1699850609
443,zhicheng,30.2956,111.5047,12.42,40,34,1.72,CN,1699850609
444,fortuna,40.5982,-124.1573,13.85,81,0,4.12,US,1699850610
445,tocopilla,-22.092,-70.1979,18.15,78,22,2.68,CL,1699850610
446,kalmunai,7.4167,81.8167,25.6,89,100,3.43,LK,1699850610
447,north berwick,56.0583,-2.7229,7.51,92,88,4.85,GB,1699850610
448,nouadhibou,20.931,-17.0347,19.99,77,1,5.14,MR,1699850610
449,coahuayana de hidalgo,18.7,-103.6583,25.14,89,82,1.57,MX,1699850610
450,trincomalee,8.5711,81.2335,25.78,91,100,7.14,LK,1699850610
451,krasnoarmeysk,51.0239,45.6969,8.79,80,100,7.24,RU,1699850611
452,ekenas,59.9736,23.4339,2.72,86,100,4.47,FI,1699850611
453,roma,43.2128,-75.4557,-2.29,91,0,1.54,US,1699850404
454,rabo de peixe,37.8,-25.5833,19.73,99,75,5.14,PT,1699850611
455,ambon,-3.6954,128.1814,32.08,66,40,3.6,ID,1699850611
456,punta arenas,-53.15,-70.9167,8.06,66,75,5.66,CL,1699850612
457,nabire,-3.3667,135.4833,32.43,54,43,2.03,ID,1699850613
458,pekanbaru,0.5333,101.45,30.18,79,40,0.0,ID,1699850613
459,northam,51.0333,-4.2167,14.66,97,100,13.5,GB,1699850613
460,mashhad,36.297,59.6062,11.08,71,0,0.0,IR,1699850613
461,aljezur,37.3191,-8.8033,15.47,88,2,1.24,PT,1699850613
462,timbuktu,16.7735,-3.0074,23.42,11,0,4.91,ML,1699850613
463,tofol,5.3248,163.0078,26.1,87,100,7.76,FM,1699850614
464,nadym,65.5333,72.5167,-8.44,82,15,8.12,RU,1699850614
465,mata-utu,-13.2816,-176.1745,28.85,73,83,5.08,WF,1699850614
466,shache,38.4167,77.2406,10.17,20,30,0.63,CN,1699850614
467,kosh-agach,50.0,88.6667,-9.27,88,93,0.89,RU,1699850614
468,wenchang,30.904,118.4887,9.47,33,15,2.95,CN,1699850614
469,coxim,-18.5067,-54.76,27.46,39,42,0.19,BR,1699850460
470,saint-pierre,-21.3393,55.4781,25.87,65,0,4.12,RE,1699850614
471,mahenge,-8.6833,36.7167,18.92,92,100,0.59,TZ,1699850615
472,lepsy,46.235,78.9456,6.02,61,99,6.61,KZ,1699850615
473,sault ste. marie,46.5168,-84.3333,7.31,74,100,3.6,CA,1699850515
474,saint-philippe,-21.3585,55.7679,25.77,77,66,1.93,RE,1699850615
475,tianpeng,30.9866,103.9393,11.26,66,97,1.89,CN,1699850615
476,grand falls-windsor,48.9332,-55.6649,-5.28,92,12,2.16,CA,1699850615
477,kavaratti,10.5669,72.642,28.3,70,78,2.52,IN,1699850616
478,souillac,-20.5167,57.5167,26.21,73,40,1.54,MU,1699850616
479,mthatha,-31.5889,28.7844,13.31,71,75,0.51,ZA,1699850616
480,kannad,20.2667,75.1333,26.12,26,100,1.31,IN,1699850616
481,castillos,-34.1667,-53.8333,15.55,89,74,3.77,UY,1699850616
482,inyonga,-6.7167,32.0667,20.44,83,100,2.36,TZ,1699850616
483,hafnarfjordur,64.0671,-21.9377,3.93,52,0,2.57,IS,1699850616
484,mandapam,9.2833,79.1167,27.28,74,100,8.3,IN,1699850616
485,djambala,-2.5447,14.7533,19.74,95,100,0.73,CG,1699850617
486,goroka,-6.0834,145.3873,24.89,49,67,0.4,PG,1699850617
487,igarka,67.4667,86.5833,-4.5,94,100,5.27,RU,1699850617
488,temerluh,3.4506,102.4176,31.66,77,85,0.45,MY,1699850617
489,hitoyoshi,32.2167,130.75,11.9,42,48,3.96,JP,1699850617
490,saurimo,-9.6608,20.3916,18.25,92,96,0.68,AO,1699850461
491,fuling,29.7022,107.3919,10.87,74,100,0.64,CN,1699850617
492,bintulu,3.1667,113.0333,27.23,89,40,1.54,MY,1699850618
493,gaspe,48.8334,-64.4819,-0.88,80,100,4.12,CA,1699850342
494,san rafael,-34.6177,-68.3301,10.3,34,0,0.57,AR,1699850618
495,zambezi,-13.5432,23.1047,20.43,77,96,1.44,ZM,1699850618
496,zyrya,40.3661,50.2917,16.05,81,41,8.15,AZ,1699850618
497,vila velha,-20.3297,-40.2925,25.97,89,0,5.14,BR,1699850618
498,buhlertal,48.6833,8.1833,11.3,88,100,5.14,DE,1699850618
499,garachico,28.7781,-17.7646,21.38,78,75,3.6,ES,1699850619
500,belmonte,-15.8631,-38.8828,23.75,85,12,4.88,BR,1699850619
501,tra vinh,9.9347,106.3453,31.31,61,35,5.99,VN,1699850619
502,mayahi,13.9553,7.6712,22.08,15,0,5.01,NE,1699850619
503,priargunsk,50.3691,119.1012,-9.01,82,39,1.72,RU,1699850619
504,acarau,-2.8856,-40.12,25.44,81,1,5.6,BR,1699850619
505,steinbach,50.1667,8.5667,7.32,97,75,1.54,DE,1699850619
506,rongelap,11.1635,166.8941,27.99,84,100,8.78,MH,1699850620
507,laurentides,46.4334,-74.9826,-4.21,79,5,0.84,CA,1699850620
508,susa,35.8254,10.637,20.88,73,40,3.6,TN,1699850620
509,farafangana,-22.8167,47.8333,24.58,68,4,3.67,MG,1699850620
510,abhar,36.1468,49.218,13.5,34,94,1.78,IR,1699850620
511,novodvinsk,64.4165,40.8122,-6.79,90,74,5.13,RU,1699850621
512,porto novo,6.4965,2.6036,27.9,90,21,1.27,BJ,1699850621
513,murashi,59.3999,48.9615,0.01,98,100,5.65,RU,1699850621
514,siwana,25.6333,72.4167,25.51,25,80,2.74,IN,1699850621
515,turkestan,43.3333,68.25,7.29,49,1,2.18,KZ,1699850621
516,sotuta,20.6,-89.0167,22.57,93,14,1.65,MX,1699850621
517,choibalsan,48.0667,114.5,-4.58,79,1,4.38,MN,1699850621
518,kurkino,53.4257,38.6582,3.24,93,100,9.66,RU,1699850621
519,island harbour,50.724,-1.2758,14.96,93,100,3.13,GB,1699850622
520,hailin,44.5833,129.4167,-4.61,79,14,2.68,CN,1699850622
521,el granada,37.5027,-122.4694,15.9,84,100,4.12,US,1699850602
522,concepcion,-36.827,-73.0498,7.89,81,0,3.6,CL,1699850622
523,ampanihy,-24.7,44.75,26.53,49,1,2.95,MG,1699850622
524,rio grande,-32.035,-52.0986,16.64,88,100,5.54,BR,1699850597
525,tremp,42.167,0.8949,10.37,89,47,1.7,ES,1699850622
526,brigantine,39.4101,-74.3646,5.0,82,5,1.79,US,1699850622
527,marion,39.7684,-86.1555,7.11,70,0,1.54,US,1699850574
528,magadan,59.5667,150.8,-10.95,60,100,3.76,RU,1699850623
529,hammerfest,70.6634,23.6821,-7.75,62,14,0.0,NO,1699850486
530,tsiombe,-25.3,45.4833,27.85,49,0,3.85,MG,1699850623
531,kencong,-8.2833,113.3667,31.7,58,18,5.21,ID,1699850623
532,bambanglipuro,-7.95,110.2833,29.45,69,56,5.88,ID,1699850623
533,amherst,41.3978,-82.2224,6.4,81,0,2.57,US,1699850623
534,rawai,7.7797,98.3253,31.06,73,100,4.83,TH,1699850623
535,barah,13.7,30.3667,28.69,28,14,2.82,SD,1699850623
536,jiangkou,25.4872,119.1986,15.78,66,100,8.89,CN,1699850623
537,masterton,-40.9597,175.6575,16.6,66,39,5.65,NZ,1699850624
538,leninskoye,41.7589,69.3864,9.1,32,56,1.99,KZ,1699850624
539,changping,40.2186,116.2197,6.8,19,95,0.99,CN,1699850624
540,savur,37.5388,40.8877,12.66,51,28,2.39,TR,1699850624
541,chonchi,-42.6128,-73.8092,7.56,95,99,1.65,CL,1699850624
542,mejit,10.2753,170.8646,28.06,83,84,8.42,MH,1699850624
543,kefamenanu,-9.4467,124.4781,34.63,31,6,5.23,ID,1699850624
544,palikir - national government center,6.9248,158.1611,28.46,70,100,5.56,FM,1699850624
545,huarmey,-10.0681,-78.1522,19.57,84,69,4.17,PE,1699850624
546,boujniba,32.9005,-6.7746,17.54,39,92,2.1,MA,1699850625
547,bandarbeyla,9.4942,50.8122,27.98,77,91,7.99,SO,1699850625
548,vorkuta,67.5,64.0,-11.14,97,94,2.38,RU,1699850625
549,afif,23.9065,42.9172,21.08,42,100,5.38,SA,1699850625
550,carauari,-4.8828,-66.8958,24.93,83,42,0.89,BR,1699850625
551,colombo,6.9319,79.8478,28.97,77,99,2.49,LK,1699850625
552,le vauclin,14.5452,-60.8388,27.03,78,40,4.12,MQ,1699850625
553,tashtyp,52.7939,89.8983,1.92,95,100,0.47,RU,1699850625
